id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link
1761,4/18/10,,NA,Jamaica,JM,Clarendon,4514,Chapelton,9.53953,,18.1437,-77.331,"(18.143699999999999, -77.331000000000003)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.jamaica-gleaner.com/gleaner/20100420/lead/lead4.html
1762,4/18/10,,NA,Jamaica,JM,Clarendon,44755,May Pen,0.56186,,17.9693,-77.2433,"(17.9693, -77.243300000000005)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.jamaica-gleaner.com/gleaner/20100420/lead/lead4.html
1763,4/18/10,,NA,Jamaica,JM,Portland,2757,Buff Bay,2.78885,,18.2106,-76.6735,"(18.210599999999999, -76.673500000000004)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.jamaica-gleaner.com/gleaner/20100420/lead/lead4.html
1764,4/18/10,,NA,Jamaica,JM,Portland,14400,Port Antonio,4.46942,,18.1865,-76.5029,"(18.186499999999999, -76.502899999999997)",Landslide,Landslide,Medium,Downpour,,,0,,http://allafrica.com/stories/201004200719.html
1784,4/25/10,Early morning,NA,United States,US,Tennessee,2694,Clifton,10.07129,,35.2995,-87.966,"(35.299500000000002, -87.965999999999994)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.irontontribune.com/news/2010/may/09/seeking-dry-ground/
1786,4/27/10,Early morning,NA,Costa Rica,CR,Heredia,1355,Ángeles,19.51432,,10.1452,-83.9564,"(10.145200000000001, -83.956400000000002)",Landslide,Landslide,Medium,Downpour,,,0,,http://en.trend.az/news/incident/1678592.html
1804,5/2/10,,NA,United States,US,Kentucky,6845,Morehead,10.11538,,38.1107,-83.5013,"(38.110700000000001, -83.501300000000001)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.a1plus.am/en/social/2010/05/3/ekatgic
1805,5/2/10,,NA,United States,US,Kentucky,1883,Salyersville,9.51647,,37.7806,-82.9667,"(37.7806, -82.966700000000003)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.wkyt.com/wymtnews/headlines/92906949.html
1806,5/2/10,,NA,United States,US,Tennessee,2912,Belle Meade,4.06928,,36.0739,-86.8931,"(36.073900000000002, -86.893100000000004)",Landslide,Landslide,Small,Downpour,,,0,,http://www.wsmv.com/weather/23466992/detail.html
1807,5/2/10,,NA,United States,US,Tennessee,4812,Forest Hills,5.92638,,36.0242,-86.8811,"(36.0242, -86.881100000000004)",Landslide,Landslide,Small,Downpour,,,0,,http://www.tennessean.com/article/20100528/WILLIAMSON01/5280303/-1/nsitemapXML/Mudslides-add-to-carnage-in-wake-of-rain
1808,5/2/10,,NA,United States,US,Tennessee,7720,Fairview,11.67837,,35.9862,-86.992,"(35.986199999999997, -86.992000000000004)",Landslide,Landslide,Medium,Downpour,,,0,,
1809,5/2/10,,NA,United States,US,Tennessee,31279,Brentwood Estates,6.61569,,35.9778,-86.8239,"(35.977800000000002, -86.823899999999995)",Landslide,Landslide,Medium,Downpour,,,0,,
1810,5/2/10,,NA,United States,US,Tennessee,34681,Columbia,15.51031,,35.7322,-87.1288,"(35.732199999999999, -87.128799999999998)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.newschannel5.com/Global/story.asp?S=12497345
1814,5/3/10,,NA,United States,US,Kentucky,777,Hindman,7.91631,,37.2648,-82.9738,"(37.264800000000001, -82.973799999999997)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.wkyt.com/wymtnews/headlines/92691589.html
1815,5/3/10,,NA,United States,US,Kentucky,365,Hyden,0.00435,,37.1609,-83.3732,"(37.160899999999998, -83.373199999999997)",Landslide,Mudslide,Small,Downpour,,,0,,
1816,5/3/10,,NA,United States,US,Kentucky,2237,Cumberland,18.27072,,37.034,-83.1816,"(37.033999999999999, -83.181600000000003)",Landslide,Mudslide,Small,Downpour,,,0,,
1817,5/3/10,Overnight,NA,United States,US,Kentucky,1732,Pineville,5.84944,,36.7411,-83.6348,"(36.741100000000003, -83.634799999999998)",Landslide,Mudslide,Medium,Downpour,,,0,,
1818,5/3/10,,NA,United States,US,Kentucky,3459,Paintsville,13.47073,,37.9065,-82.907,"(37.906500000000001, -82.906999999999996)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1819,5/3/10,,NA,United States,US,Kentucky,717,Inez,7.32052,,37.9135,-82.4804,"(37.913499999999999, -82.480400000000003)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1820,5/3/10,,NA,United States,US,West Virginia,3191,Williamson,15.29574,,37.7939,-82.3635,"(37.793900000000001, -82.363500000000002)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1821,5/3/10,,NA,United States,US,Kentucky,717,Inez,9.90252,,37.796,-82.4698,"(37.795999999999999, -82.469800000000006)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1822,5/3/10,,NA,United States,US,Kentucky,4456,Hazard,12.3417,,37.2283,-83.0567,"(37.228299999999997, -83.056700000000006)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1823,5/3/10,,NA,United States,US,Kentucky,777,Hindman,10.50499,,37.4083,-82.904,"(37.408299999999997, -82.903999999999996)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1824,5/3/10,,NA,United States,US,Kentucky,777,Hindman,21.31051,,37.3685,-82.7434,"(37.368499999999997, -82.743399999999994)",Landslide,Rockfall,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1825,5/3/10,,NA,United States,US,Kentucky,2237,Cumberland,1.09107,,36.9828,-82.9777,"(36.982799999999997, -82.977699999999999)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1826,5/3/10,,NA,United States,US,Kentucky,2237,Cumberland,16.31604,,37.0945,-83.1006,"(37.094499999999996, -83.1006)",Landslide,Mudslide,Small,Downpour,,,0,,http://bothnews.blogspot.com/2010/05/avalanche-dozens-of-houses-in-pacitan.html
1827,5/3/10,,NA,United States,US,West Virginia,1090,Gilbert Creek,18.71035,,37.5339,-82.0999,"(37.533900000000003, -82.099900000000005)",Landslide,Mudslide,Small,Downpour,,,0,,http://bothnews.blogspot.com/2010/05/avalanche-dozens-of-houses-in-pacitan.html
1828,5/3/10,,NA,United States,US,Virginia,1414,Clintwood,21.45604,,37.3212,-82.3434,"(37.321199999999997, -82.343400000000003)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1829,5/3/10,,NA,United States,US,Kentucky,2203,Jenkins,10.20803,,37.2482,-82.564,"(37.248199999999997, -82.563999999999993)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1830,5/3/10,,NA,United States,US,Kentucky,6903,Pikeville,8.90602,,37.4563,-82.4223,"(37.456299999999999, -82.422300000000007)",Landslide,Complex,Small,Downpour,,,0,,http://www.thelevisalazer.com/2010/05/03/high-waters-cover-18-roads-in-lawrence-county-school-delayed-2-hours/
1831,5/3/10,,NA,United States,US,Ohio,11129,Ironton,17.02627,Below road,38.6331,-82.5309,"(38.633099999999999, -82.530900000000003)",Landslide,Landslide,Medium,Downpour,,,0,Ironton Tribune,http://www.irontontribune.com/news/2010/may/09/seeking-dry-ground/
1832,5/3/10,,NA,United States,US,Ohio,11129,Ironton,6.42411,,38.5805,-82.6347,"(38.580500000000001, -82.634699999999995)",Landslide,Landslide,Small,Downpour,,,0,,
1833,5/3/10,,NA,United States,US,Ohio,2165,Coal Grove,18.8887,,38.615,-82.4835,"(38.615000000000002, -82.483500000000006)",Landslide,Landslide,Small,Downpour,,,0,,
1834,5/3/10,Morning,SA,Ecuador,EC,Esmeraldas,165216,Esmeraldas,2.81891,,0.9374,-79.6671,"(0.93740000000000001, -79.667100000000005)",Landslide,Mudslide,Medium,Downpour,,,3,,
1836,5/4/10,Early morning,SA,Colombia,CO,Valle del Cauca,2392877,Cali,1.84941,,3.4205,-76.5222,"(3.4205000000000001, -76.522199999999998)",Landslide,Landslide,Medium,Downpour,,,0,,http://colombiareports.com/colombia-news/news/9517-heavy-rains-wreak-havoc-around-colombia.html
1838,5/5/10,,NA,Mexico,MX,Baja California,1376457,Tijuana,2.4977,,32.525,-116.9999,"(32.524999999999999, -116.9999)",Landslide,Mudslide,Medium,Rain,,,0,,http://hisz.rsoe.hu/alertmap/woalert_read.php?lang=eng&cid=25962&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+RsoeEdis-EmergencyAndDisasterInformation+%28RSOE+EDIS+-+Emergency+and+Disaster+Information%29
1850,5/9/10,,NA,United States,US,Tennessee,2912,Belle Meade,0.01307,,36.0959,-86.8568,"(36.0959, -86.856800000000007)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.wsmv.com/video/23506613/index.html
1855,5/10/10,,NA,United States,US,Ohio,11129,Ironton,10.40449,,38.6198,-82.6276,"(38.619799999999998, -82.627600000000001)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.reliefweb.int/rw/RWFiles2010.nsf/FilesByRWDocUnidFilename/LSGZ-85JFH5-full_report.pdf/$File/full_report.pdf
1859,5/14/10,5:00:00,NA,United States,US,Missouri,4208,North Kansas City,5.24463,,39.155,-94.5107,"(39.155000000000001, -94.5107)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.kctv5.com/traffic/23551215/detail.html
1869,5/16/10,Early morning,NA,United States,US,Kentucky,1883,Salyersville,7.52656,,37.6921,-83.0302,"(37.692100000000003, -83.030199999999994)",Landslide,Landslide,Small,Downpour,,,0,,http://videos.kentucky.com/vmix_hosted_apps/p/media?id=13647291&item_index=8&all=1&sort=NULL
1872,5/17/10,Night,NA,United States,US,West Virginia,51400,Charleston,1.68022,,38.3534,-81.6513,"(38.353400000000001, -81.651300000000006)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.medair.org/en/infochanel/news/detail/article/flash_floods_landslides_destroy_homes_in_remote_afghanistan/?no_cache=1&cHash=5aa037ab4d
1886,5/22/10,18:00:00,NA,Costa Rica,CR,Alajuela,14448,Desamparados,6.92174,Above road,9.929,-84.4428,"(9.9290000000000003, -84.442800000000005)",Landslide,Landslide,Medium,Downpour,,3,0,Costa Rica News,http://thecostaricanews.com/rains-cause-landslides-and-road-accidents-on-caldera/3255
1891,5/23/10,10:00:00,NA,United States,US,North Carolina,872,Marshall,16.47911,Above road,35.7117,-82.8329,"(35.7117, -82.832899999999995)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.insidecostarica.com/dailynews/2010/may/26/latinamerica10052601.htm
1892,5/23/10,,SA,Colombia,CO,Meta,16678,Puerto López,22.53724,,3.8844,-72.9175,"(3.8843999999999999, -72.917500000000004)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.etaiwannews.com/etn/news_content.php?id=1265492&lang=eng_news&cate_img=49.jpg&cate_rss=news_Society_TAIWAN
1900,5/24/10,,NA,United States,US,Utah,10062,Canyon Rim,0.75491,,40.7134,-111.8224,"(40.7134, -111.8224)",Landslide,Landslide,Small,Rain,,,0,,http://www.narinjara.com/details.asp?id=2613
1904,5/26/10,,NA,Guatemala,GT,Quetzaltenango,11913,Almolonga,0.77254,,14.8123,-91.4944,"(14.8123, -91.494399999999999)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,4,,http://www.mb.com.ph/articles/259475/50-families-lose-homes-la-union-landslide
1909,5/27/10,,SA,Colombia,CO,Cundinamarca,313945,Soacha,10.36239,,4.5326,-74.1359,"(4.5326000000000004, -74.135900000000007)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.abs-cbnnews.com/nation/regions/05/27/10/4-hurt-baguio-city-landslide
1914,5/29/10,,NA,Guatemala,GT,Escuintla,31329,Palín,0.18542,,14.4039,-90.6986,"(14.4039, -90.698599999999999)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,0,,http://www.odt.co.nz/news/dunedin/108264/landslide-shunts-camp-building
1915,5/29/10,,NA,Guatemala,GT,Guatemala,71836,Amatitlán,2.02891,,14.4789,-90.6319,"(14.478899999999999, -90.631900000000002)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,0,,http://news.xinhuanet.com/english2010/china/2010-05/30/c_13323403.htm
1916,5/29/10,,NA,Guatemala,GT,Guatemala,97172,Chinautla,0.44764,Urban area,14.6969,-90.444,"(14.696899999999999, -90.444000000000003)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,11,Boston Globe,http://www.boston.com/bigpicture/2010/06/a_rough_week_for_guatemala.html#photo17
1917,5/29/10,,NA,Guatemala,GT,Sacatepéquez,15529,Santa María De Jesús,6.13527,,14.4651,-90.7426,"(14.4651, -90.742599999999996)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,0,,http://www.boston.com/bigpicture/2010/06/a_rough_week_for_guatemala.html#photo17
1919,5/30/10,,NA,Guatemala,GT,Guatemala,994938,Guatemala City,4.0793,,14.6066,-90.5276,"(14.6066, -90.527600000000007)",Landslide,Landslide,Large,Tropical cyclone,Tropical Cyclone Agatha,,17,,http://worldnews.hometips4u.com/central-america-storm-kills-86-more-victims-feared
1920,5/30/10,,NA,Guatemala,GT,Sololá,1422,Santa Cruz La Laguna,6.00513,Urban area,14.6918,-91.1168,"(14.691800000000001, -91.116799999999998)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,14,Mayan Trip,http://mayantrip.com/lake-atitlan-guatemala-agatha-update-san-antonio-polopo
1921,5/30/10,,NA,Guatemala,GT,Chimaltenango,2396,Santa Apolonia,0.99952,,14.7833,-90.9667,"(14.783300000000001, -90.966700000000003)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,11,,http://www.cbc.ca/world/story/2010/06/01/central-america-agatha.html
1922,5/29/10,Night,NA,Guatemala,GT,Sololá,9681,San Pedro La Laguna,0.50611,Natural slope,14.6685,-91.2697,"(14.6685, -91.2697)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,1,by Melissa Joy,http://melissajoy.wordpress.com/2010/06/01/mudslide/
1923,5/30/10,,NA,Guatemala,GT,Guatemala,47247,San José Pinula,0.8904,,14.549,-90.4191,"(14.548999999999999, -90.4191)",Landslide,Mudslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,4,,http://www.malenyweather.com/2010/06/01/deadly-storm-buries-children-in-guatemala/
1924,5/30/10,,NA,Guatemala,GT,Quiché,11046,San Juan Cotzal,8.93658,,15.4446,-90.9516,"(15.444599999999999, -90.951599999999999)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,3,,http://calamities.gaeatimes.com/2010/05/30/tropical-storm-agathas-torrential-rains-landslides-kill-44-in-central-america-27140/
1925,5/30/10,,NA,Guatemala,GT,Totonicapán,69734,Totonicapán,0.17513,,14.9102,-91.3605,"(14.9102, -91.360500000000002)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Cyclone Agatha,,3,,http://calamities.gaeatimes.com/2010/05/30/tropical-storm-agathas-torrential-rains-landslides-kill-44-in-central-america-27140/
1947,6/5/10,17:00:00,NA,United States,US,Pennsylvania,305704,Pittsburgh,1.93338,,40.4507,-79.9773,"(40.450699999999998, -79.9773)",Landslide,Mudslide,Medium,Downpour,,,0,,http://www.post-gazette.com/pg/10157/1063791-100.stm
1948,6/5/10,,NA,United States,US,Pennsylvania,4432,Green Tree,1.46465,,40.4127,-80.0284,"(40.412700000000001, -80.028400000000005)",Landslide,Landslide,Small,Downpour,,,0,,http://spectator.sme.sk/articles/view/39183/10/vote_2010_floods_do_not_stop_voters_in_hard_hit_village_of_nizna_mysla.html
1955,6/7/10,1:30:00,NA,United States,US,North Carolina,7609,Brevard,5.80525,,35.1812,-82.7308,"(35.181199999999997, -82.730800000000002)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.ktvn.com/Global/story.asp?S=12614651
1956,6/7/10,,NA,United States,US,Nevada,12361,Spring Creek,16.13996,,40.6553,-115.4195,"(40.655299999999997, -115.4195)",Landslide,Landslide,Medium,Downpour,,,0,,http://e-pao.net/GP.asp?src=3..100610.jun10
1965,6/13/10,,NA,United States,US,West Virginia,1654,Mallory,5.45758,,37.755,-81.8917,"(37.755000000000003, -81.8917)",Landslide,Mudslide,Medium,Downpour,,,0,,http://wowktv.com/story.cfm?func=viewstory&storyid=81469
2007,6/21/10,,NA,United States,US,Indiana,67140,Lafayette,6.08613,,40.425,-86.8044,"(40.424999999999997, -86.804400000000001)",Landslide,Landslide,Small,Downpour,,,0,,http://www.wlfi.com/dpp/news/local/effects-of-mondays-storms-linger
2010,6/23/10,Morning,NA,United States,US,Minnesota,2868,Caledonia,18.20633,,43.6229,-91.2718,"(43.622900000000001, -91.271799999999999)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.wxow.com/Global/story.asp?S=12694849
2011,6/23/10,,NA,United States,US,Wisconsin,5184,Richland Center,16.88781,,43.3321,-90.595,"(43.332099999999997, -90.594999999999999)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.wxow.com/Global/story.asp?S=12694849
2021,6/27/10,,NA,Guatemala,GT,Sololá,6186,San Pablo La Laguna,3.85753,Unknown,14.7801,-91.2764,"(14.780099999999999, -91.276399999999995)",Landslide,Landslide,Medium,Tropical cyclone,Tropical Storm Alex,,2,Latin American Herald Tribune,http://www.laht.com/article.asp?ArticleId=359405&CategoryId=23558
2027,6/28/10,19:00:00,NA,United States,US,Colorado,2617,Buena Vista,13.11084,,38.7275,-106.167,"(38.727499999999999, -106.167)",Landslide,Landslide,Small,Downpour,,,0,,http://www.themountainmail.com/main.asp?SectionID=4&SubSectionID=4&ArticleID=19549
2028,6/28/10,12:00:00,NA,United States,US,New York,10545,Canandaigua,8.27871,,42.8004,-77.3018,"(42.800400000000003, -77.3018)",Landslide,Mudslide,Small,Downpour,,,0,,http://www.mpnnow.com/features/x1876469337/Flooding-closes-a-portion-of-West-Lake-Road?img=3
2033,7/2/10,,NA,Mexico,MX,Nuevo León,254472,Santa Catarina,3.30074,Above road,25.6875,-100.487,"(25.6875, -100.48699999999999)",Landslide,Mudslide,Medium,Tropical cyclone,Hurricane Alex,,1,Sky News,http://news.sky.com/skynews/Home/World-News/Deadly-Floods-Catch-City-Unprepared-As-Hurricane-Alex-Dumps-A-Years-Worth-of-Rain-In-Mexico/Article/201007115658765?lpos=World_News_Top_Stories_Header_3&lid=ARTICLE_15658765_Deadly_Floods_Catch_City_Unpr
2062,7/12/10,5:30:00,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,0.98377,,14.0831,-87.1978,"(14.0831, -87.197800000000001)",Landslide,Mudslide,Medium,Downpour,,,1,,http://mdn.mainichi.jp/mdnnews/news/20100713p2a00m0na013000c.html
2065,7/13/10,,NA,United States,US,New York,1041,Naples,14.77042,,42.7167,-77.5191,"(42.716700000000003, -77.519099999999995)",Landslide,Complex,Medium,Downpour,,,0,,http://nuahiva.blogspot.com/2010/07/morobe-landslide-destroys-gardens.html
2066,7/13/10,,NA,United States,US,West Virginia,1860,Saint Marys,0.76491,,39.3937,-81.1966,"(39.393700000000003, -81.196600000000004)",Landslide,Mudslide,Small,Downpour,,,0,,http://abcnews.go.com/International/wireStory?id=11158767
2085,7/16/10,6:00:00,NA,Canada,CA,Ontario,33232,Ancaster,5.1151,Above road,43.2453,-79.9367,"(43.2453, -79.936700000000002)",Landslide,Mudslide,Medium,Downpour,,,0,Hamilton Spectator,http://www.thespec.com/news-story/2163626-mudslide-causes-four-vehicle-crash-on-highway-403/
2086,7/16/10,Late evening,NA,United States,US,Georgia,9432,Jefferson,7.58207,,34.1538,-83.6417,"(34.153799999999997, -83.6417)",Landslide,Landslide,Small,Downpour,,,0,,http://mdn.mainichi.jp/mdnnews/news/20100716p2a00m0na045000c.html
2093,7/18/10,,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,1.24404,,14.0814,-87.1953,"(14.0814, -87.195300000000003)",Landslide,Landslide,Medium,Downpour,,,0,,http://www.insidecostarica.com/dailynews/2010/july/19/centralamerica10071903.htm
2101,7/20/10,,NA,United States,US,Arizona,65870,Flagstaff,11.50738,,35.2902,-111.5932,"(35.290199999999999, -111.5932)",Landslide,Debris flow,Medium,Downpour,,,0,,http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg5OTY%3D-LvoR7D2GhjI%3D
2107,7/21/10,,NA,Guatemala,GT,Guatemala,97172,Chinautla,3.85648,,14.6808,-90.5214,"(14.6808, -90.5214)",Landslide,Landslide,Medium,Downpour,,,5,,http://himalnews.wordpress.com/2010/07/22/natural-disasters-landslides-destroy-houses/
